823201775556	75556	480722.927	4439007.039	40.6088	1.964
823201775557	75557	480722.621	4439005.576	40.5924	1.944
823201775558	75558	480722.302	4439004.101	40.5923	1.956
823201775559	75559	480721.991	4439002.61	40.595	1.965
823201775600	75600	480721.703	4439001.113	40.6137	2.004
823201775601	75601	480721.421	4438999.635	40.6043	1.991
823201775602	75602	480721.133	4438998.147	40.5917	1.997
823201775603	75603	480720.823	4438996.667	40.6027	2.013
823201775604	75604	480720.53	4438995.199	40.5871	2.000
823201775605	75605	480720.234	4438993.744	40.5976	2.003
823201775606	75606	480719.947	4438992.28	40.593	2.026
823201775607	75607	480719.65	4438990.81	40.5966	2.040
823201775608	75608	480719.357	4438989.334	40.5936	2.035
823201775609	75609	480719.078	4438987.859	40.602	2.065
823201775610	75610	480718.801	4438986.371	40.5947	2.033
823201775611	75611	480718.532	4438984.879	40.5916	1.998
823201775612	75612	480718.245	4438983.395	40.6002	2.006
823201775613	75613	480717.962	4438981.912	40.5937	2.027
823201775614	75614	480717.691	4438980.455	40.5956	1.956
823201775615	75615	480717.42	4438978.998	40.599	1.950
823201775616	75616	480717.129	4438977.515	40.6065	1.966
823201775617	75617	480716.841	4438976.039	40.5978	1.974
823201775618	75618	480716.569	4438974.565	40.5924	1.895
823201775619	75619	480716.312	4438973.08	40.6013	1.879
823201775620	75620	480716.048	4438971.594	40.5872	1.787
823201775621	75621	480715.789	4438970.107	40.5959	1.890
823201775622	75622	480715.529	4438968.618	40.5839	1.897
823201775623	75623	480715.272	4438967.14	40.5954	1.888
823201775624	75624	480715.001	4438965.675	40.5949	1.845
823201775625	75625	480714.726	4438964.205	40.5928	1.838
823201775626	75626	480714.445	4438962.724	40.5665	1.757
823201775627	75627	480714.17	4438961.258	40.5622	1.855
823201775628	75628	480713.889	4438959.804	40.5648	1.831
823201775629	75629	480713.606	4438958.352	40.5903	1.863
823201775630	75630	480713.311	4438956.896	40.594	1.884
823201775631	75631	480713.013	4438955.449	40.5922	1.847
823201775632	75632	480712.703	4438954.005	40.6	1.884
823201775633	75633	480712.45	4438952.542	40.599	1.895
823201775634	75634	480712.21	4438951.068	40.5882	1.837
823201775635	75635	480711.996	4438949.562	40.5871	1.884
823201775636	75636	480711.746	4438948.071	40.5851	1.829
823201775637	75637	480711.448	4438946.588	40.5806	1.777
823201775638	75638	480711.128	4438945.11	40.607	1.926
823201775639	75639	480710.814	4438943.649	40.5897	1.874
823201775640	75640	480710.466	4438942.204	40.5813	1.838
823201775641	75641	480710.107	4438940.753	40.5799	1.969
823201775642	75642	480709.713	4438939.32	40.5962	1.948
823201775643	75643	480709.313	4438937.885	40.5848	2.029
823201775644	75644	480708.905	4438936.448	40.6055	2.151
823201775645	75645	480708.477	4438934.995	40.5768	2.026
823201775646	75646	480708.024	4438933.531	40.5826	2.009
823201775647	75647	480707.554	4438932.077	40.5992	2.146
823201775648	75648	480707.079	4438930.623	40.5968	2.104
823201775649	75649	480706.595	4438929.173	40.5966	2.164
823201775650	75650	480706.132	4438927.716	40.5865	2.247
823201775651	75651	480705.661	4438926.261	40.5899	2.331
823201775652	75652	480705.196	4438924.817	40.5876	2.399
823201775653	75653	480704.723	4438923.368	40.5926	2.450
823201775654	75654	480704.245	4438921.918	40.5981	2.447
823201775655	75655	480703.755	4438920.474	40.6043	2.420
823201775656	75656	480703.283	4438919.005	40.5872	2.399
823201775657	75657	480702.814	4438917.543	40.594	2.476
823201775658	75658	480702.333	4438916.101	40.5913	2.492
823201775659	75659	480701.837	4438914.639	40.5796	2.482
823201775700	75700	480701.31	4438913.182	40.5965	2.480
823201775701	75701	480700.755	4438911.731	40.5952	2.481
823201775702	75702	480700.175	4438910.298	40.5947	2.468
823201775703	75703	480699.576	4438908.867	40.582	2.529
823201775704	75704	480698.97	4438907.438	40.5816	2.490
823201775705	75705	480698.357	4438906.02	40.5966	2.542
823201775706	75706	480697.764	4438904.601	40.6019	2.581
823201775707	75707	480697.164	4438903.181	40.597	2.620
823201775708	75708	480696.53	4438901.756	40.5987	2.647
823201775709	75709	480695.917	4438900.325	40.5842	2.611
823201775710	75710	480695.291	4438898.899	40.6002	2.615
823201775711	75711	480694.663	4438897.468	40.5849	2.612
823201775712	75712	480694.039	4438896.058	40.59	2.607
823201775713	75713	480693.429	4438894.639	40.5897	2.577
823201775714	75714	480692.796	4438893.226	40.5903	2.625
823201775715	75715	480692.16	4438891.797	40.5927	2.606
823201775716	75716	480691.506	4438890.372	40.5964	2.583
823201775717	75717	480690.82	4438888.958	40.5896	2.547
823201775718	75718	480690.104	4438887.606	40.5934	2.630
823201775719	75719	480689.416	4438886.26	40.6164	2.684
823201775720	75720	480688.793	4438884.833	40.6094	2.647
823201775721	75721	480688.168	4438883.36	40.595	2.595
823201775722	75722	480687.458	4438881.951	40.5857	2.616
823201775723	75723	480686.603	4438880.711	40.5843	2.646
823201775724	75724	480685.676	4438879.598	40.5836	2.654
823201775725	75725	480684.683	4438878.574	40.5812	2.701
823201775726	75726	480683.652	4438877.587	40.5842	2.787
823201775727	75727	480682.592	4438876.609	40.5891	2.787
823201775728	75728	480681.505	4438875.615	40.5958	2.831
823201775729	75729	480680.36	4438874.568	40.586	2.866
823201775730	75730	480679.151	4438873.397	40.5975	2.910
823201775731	75731	480677.849	4438872.12	40.5955	2.950
823201775732	75732	480676.458	4438870.693	40.5805	2.970
823201775733	75733	480675.01	4438869.168	40.5712	3.024
823201775734	75734	480673.549	4438867.528	40.5746	2.998
823201775735	75735	480672.142	4438865.767	40.5821	3.153
823201775736	75736	480670.841	4438863.886	40.5808	3.167
823201775737	75737	480669.646	4438861.891	40.5769	3.186
823201775738	75738	480668.573	4438859.797	40.5863	3.215
823201775739	75739	480667.614	4438857.611	40.5842	3.215
823201775740	75740	480666.762	4438855.363	40.5668	3.170
823201775741	75741	480666.015	4438853.076	40.5778	3.184
823201775742	75742	480665.374	4438850.741	40.5856	3.180
823201775743	75743	480664.827	4438848.365	40.5819	3.170
823201775744	75744	480664.342	4438845.969	40.5798	3.143
823201775745	75745	480663.899	4438843.541	40.5867	3.141
823201775746	75746	480663.49	4438841.106	40.5624	3.076
823201775747	75747	480663.092	4438838.646	40.5824	3.083
823201775748	75748	480662.685	4438836.18	40.572	3.002
823201775749	75749	480662.263	4438833.734	40.5839	3.020
823201775750	75750	480661.822	4438831.33	40.5797	3.045
823201775751	75751	480661.394	4438829.044	40.58	3.041
823201775752	75752	480660.966	4438826.871	40.5783	3.025
823201775753	75753	480660.534	4438824.782	40.5852	3.060
823201775754	75754	480660.101	4438822.759	40.6139	3.086
823201775755	75755	480659.665	4438820.798	40.5917	3.037
823201775756	75756	480659.191	4438818.901	40.5761	3.028
823201775757	75757	480658.671	4438817.082	40.5835	3.040
823201775758	75758	480658.157	4438815.31	40.5857	3.043
823201775759	75759	480657.654	4438813.561	40.595	3.075
